0.0, 0.2916666666666667, 0.041666666666666664, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.3333333333333333, 0.041666666666666664, 0.0
0.0948905109489051, 0.291970802919708, 0.0072992700729927005, 0.072992700729927, 0.06569343065693431, 0.051094890510948905, 0.0, 0.0072992700729927005, 0.072992700729927, 0.029197080291970802, 0.0, 0.0072992700729927005, 0.043795620437956206, 0.014598540145985401, 0.051094890510948905, 0.0072992700729927005, 0.051094890510948905, 0.051094890510948905, 0.051094890510948905, 0.029197080291970802
0.17142857142857143, 0.6571428571428571, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02857142857142857, 0.02857142857142857, 0.02857142857142857, 0.0, 0.0, 0.0
0.36752136752136755, 0.26495726495726496, 0.07692307692307693, 0.1282051282051282, 0.042735042735042736, 0.0, 0.008547008547008548, 0.008547008547008548, 0.02564102564102564, 0.0, 0.008547008547008548, 0.03418803418803419, 0.0, 0.0, 0.008547008547008548, 0.02564102564102564, 0.0, 0.0, 0.0, 0.0
0.13333333333333333, 0.5111111111111111, 0.13333333333333333, 0.044444444444444446, 0.022222222222222223, 0.044444444444444446, 0.022222222222222223, 0.022222222222222223, 0.0, 0.0, 0.022222222222222223, 0.044444444444444446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.17777777777777778, 0.28888888888888886, 0.24444444444444444, 0.022222222222222223, 0.022222222222222223, 0.022222222222222223, 0.0, 0.06666666666666667, 0.022222222222222223, 0.0, 0.044444444444444446, 0.0, 0.0, 0.044444444444444446, 0.0, 0.022222222222222223, 0.022222222222222223, 0.0, 0.0, 0.0
0.06451612903225806, 0.13978494623655913, 0.10752688172043011, 0.053763440860215055, 0.03225806451612903, 0.0967741935483871, 0.043010752688172046, 0.021505376344086023, 0.06451612903225806, 0.010752688172043012, 0.0967741935483871, 0.021505376344086023, 0.021505376344086023, 0.010752688172043012, 0.07526881720430108, 0.06451612903225806, 0.021505376344086023, 0.0, 0.010752688172043012, 0.043010752688172046
0.004909983633387889, 0.054009819967266774, 0.06873977086743044, 0.07037643207855974, 0.07692307692307693, 0.03600654664484452, 0.03600654664484452, 0.060556464811783964, 0.06873977086743044, 0.0425531914893617, 0.044189852700491, 0.060556464811783964, 0.03927986906710311, 0.0425531914893617, 0.054009819967266774, 0.044189852700491, 0.062193126022913256, 0.057283142389525366, 0.05237315875613748, 0.024549918166939442
0.024, 0.12, 0.128, 0.08, 0.04, 0.024, 0.024, 0.024, 0.104, 0.04, 0.032, 0.112, 0.032, 0.032, 0.04, 0.016, 0.0080, 0.016, 0.048, 0.056
0.038461538461538464, 0.11538461538461539, 0.0, 0.038461538461538464, 0.11538461538461539, 0.07692307692307693, 0.15384615384615385, 0.038461538461538464, 0.038461538461538464, 0.0, 0.11538461538461539, 0.0, 0.07692307692307693, 0.0, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.07692307692307693, 0.038461538461538464
0.0975609756097561, 0.3902439024390244, 0.12195121951219512, 0.0, 0.0, 0.0, 0.024390243902439025, 0.0975609756097561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.024390243902439025, 0.024390243902439025, 0.0, 0.12195121951219512, 0.0, 0.024390243902439025, 0.07317073170731707
0.15384615384615385, 0.20512820512820512, 0.02564102564102564, 0.02564102564102564, 0.02564102564102564, 0.02564102564102564, 0.05128205128205128, 0.10256410256410256, 0.02564102564102564, 0.02564102564102564, 0.0, 0.1282051282051282, 0.02564102564102564, 0.07692307692307693, 0.0, 0.10256410256410256, 0.0, 0.0, 0.0, 0.0
0.24031007751937986, 0.4108527131782946, 0.08527131782945736, 0.023255813953488372, 0.015503875968992248, 0.05426356589147287, 0.015503875968992248, 0.0, 0.0, 0.03875968992248062, 0.015503875968992248, 0.0, 0.0, 0.031007751937984496, 0.0, 0.046511627906976744, 0.015503875968992248, 0.0, 0.0, 0.007751937984496124
0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.36363636363636365, 0.2727272727272727, 0.0, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.0
0.23076923076923078, 0.3076923076923077, 0.07692307692307693, 0.0, 0.0, 0.0, 0.07692307692307693, 0.07692307692307693, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07692307692307693, 0.07692307692307693, 0.0, 0.07692307692307693, 0.0
0.0, 0.375, 0.125, 0.125, 0.0, 0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3333333333333333, 0.4583333333333333, 0.041666666666666664, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.125, 0.7, 0.025, 0.0, 0.025, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05, 0.025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.20786516853932585, 0.24157303370786518, 0.06179775280898876, 0.05056179775280899, 0.033707865168539325, 0.03932584269662921, 0.06179775280898876, 0.06179775280898876, 0.016853932584269662, 0.0056179775280898875, 0.03932584269662921, 0.011235955056179775, 0.011235955056179775, 0.0, 0.028089887640449437, 0.028089887640449437, 0.011235955056179775, 0.06741573033707865, 0.016853932584269662, 0.0056179775280898875
